ordinal,name,repository,url,commit_sha,scan_status,coverage,verdict,risk_score,file_count,text_files_scanned,text_bytes_scanned,finding_count,critical_count,high_count,medium_count,binary_count,top_rule_ids,error
4497,dsh-analytics,hccccc01333/dsh-analytics,https://github.com/hccccc01333/dsh-analytics,37af93c1e99a31018382947e713473d931dd3373,ok,full_text_source,high_risk,57,47,46,298714,12,1,3,8,0,REMOTE_DOWNLOAD_AND_EXECUTION;SHELL_TRUE;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;REMOTE_DOWNLOAD;FILE_DELETE,
4498,dsh-analyze-image-tool,CaseyTso/dsh-analyze-image-tool,https://github.com/CaseyTso/dsh-analyze-image-tool,8e2f431616e4a5adbf8bb54c54d016df883d4c70,ok,full_text_source,high_risk,88,17,17,134118,24,0,4,20,0,PLUGIN_INSTALL_COMMAND;PERSISTENCE_UNIX;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT;HARDCODED_PASSWORD,
4499,dsh-anchored-preset-installer,kirkchinese/dsh-anchored-preset-installer,https://github.com/kirkchinese/dsh-anchored-preset-installer,d18a71e2f10283d0eaa59d9888cc2fd404f47d5a,ok,full_text_source,medium_risk,30,33,33,193297,10,0,0,10,0,SENSITIVE_DSH;ARBITRARY_PROCESS,
4500,dsh-anchored-standard-1024,sishuai33-commits/dsh-anchored-standard-1024,https://github.com/sishuai33-commits/dsh-anchored-standard-1024,417c54eccf3aa0ee18d93e28be7c8c9fea73583f,ok,full_text_source,medium_risk,12,12,12,49476,4,0,0,4,0,SENSITIVE_DSH;FILE_DELETE,
4501,dsh-anchored-standard-profile,guopeifeng1688/dsh-anchored-standard-profile,https://github.com/guopeifeng1688/dsh-anchored-standard-profile,d1345f776f2100a3afa65d96942ad7409740eccd,ok_partial,partial,high_risk,267,102,93,720787,86,1,0,85,8,REMOTE_DOWNLOAD_AND_EXECUTION;SENSITIVE_DSH;WILDCARD_CORS;ARBITRARY_PROCESS;FILE_DELETE;REMOTE_DOWNLOAD,binary_like_files_not_decompiled; large_text_candidate:case-studies/gargantua/project/assets/audio/ambient.wav:5644844
4502,dsh-anchored-subagent,GY-Bai/dsh-anchored-subagent,https://github.com/GY-Bai/dsh-anchored-subagent,31fdd22a4265aef3107d9fca05854bea78a9af10,ok_partial,partial,high_risk,28,15,14,44566,8,0,1,7,1,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;FILE_DELETE,binary_like_files_not_decompiled
4503,dsh-anchored-wsl,dHR-P/dsh-anchored-wsl,https://github.com/dHR-P/dsh-anchored-wsl,021fcd7781d2652afd3f0437208c0dbff2cf6e47,ok,full_text_source,high_risk,31,14,14,61176,9,0,1,8,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS,
4504,dsh-angelsanddemon-fatesumphony-skin,zhangyuzhangyu233/dsh-angelsanddemon-fatesumphony-skin,https://github.com/zhangyuzhangyu233/dsh-angelsanddemon-fatesumphony-skin,66ee1028f5247483a2e2579260e9251fe9477ef0,ok_partial,partial,no_obvious_malicious_findings,0,24,8,133951,0,0,0,0,16,,binary_like_files_not_decompiled
4505,dsh-animation-principles,uckkk/dsh-animation-principles,https://github.com/uckkk/dsh-animation-principles,96e5685772914232cebca6490a0de77927b18039,ok,full_text_source,no_obvious_malicious_findings,0,6,6,8860,0,0,0,0,0,,
4506,dsh-anime-skins,ZRTBdSS/dsh-anime-skins,https://github.com/ZRTBdSS/dsh-anime-skins,a311b1f7e1267f1612c3c60ba7e34498c77edd46,ok_partial,partial,high_risk,21,27,17,1703556,3,0,3,0,10,SHELL_TRUE,binary_like_files_not_decompiled
4507,dsh-annotator,cw1999mm/dsh-annotator,https://github.com/cw1999mm/dsh-annotator,48c4c95be78389e77f644eb592ba7b0ef04080e2,ok,full_text_source,no_obvious_malicious_findings,0,15,15,30492,0,0,0,0,0,,
4508,dsh-anthropic-fonts,Isilsolme/dsh-anthropic-fonts,https://github.com/Isilsolme/dsh-anthropic-fonts,1b74cfdd4c17b155e666c1becd63da35cb44846a,ok_partial,partial,no_obvious_malicious_findings,0,11,8,13091,0,0,0,0,3,,binary_like_files_not_decompiled
4509,dsh-antibrow,antibrow/dsh-antibrow,https://github.com/antibrow/dsh-antibrow,78609a165a2b8dbdec3842917feb929b46f97c6f,ok,full_text_source,no_obvious_malicious_findings,0,11,10,17091,0,0,0,0,0,,
4510,dsh-anysearch,kenzone/dsh-anysearch,https://github.com/kenzone/dsh-anysearch,28332fec4e36afdc630c2ae66726fec29a3cf9f0,ok,full_text_source,medium_risk,51,15,14,61845,17,0,0,17,0,SENSITIVE_DSH;HARDCODED_PASSWORD,
4511,dsh-anywhere-web,CsBpRd/dsh-anywhere-web,https://github.com/CsBpRd/dsh-anywhere-web,eecfe0464f04aefcb1d73c86d8eb0cef7d8c7dc6,ok,full_text_source,high_risk,54,6,6,15587,11,1,3,7,0,REMOTE_EXEC_PIPE;SHELL_TRUE;PLUGIN_INSTALL_COMMAND;REMOTE_DOWNLOAD;SENSITIVE_DSH;BIND_ALL_INTERFACES,
4512,dsh-api,cuteG41cute/dsh-api,https://github.com/cuteG41cute/dsh-api,b1c97ba3f4e9cf6f4adf113cb1a9b3c4d88c2926,ok,full_text_source,high_risk,66,10,10,47969,16,2,0,14,0,SENSITIVE_SOURCE_NETWORK_SINK;CHAT_TO_AGENT_WITHOUT_ALLOWLIST;SENSITIVE_DSH;HARDCODED_PASSWORD;REMOTE_DOWNLOAD;WILDCARD_CORS,
4513,dsh-api-balance,Baisbt/dsh-api-balance,https://github.com/Baisbt/dsh-api-balance,391167b4ec5c9c18b64a44ff2e52859ea97d2adf,ok,full_text_source,high_risk,35,12,11,45105,9,0,2,7,0,DYNAMIC_EVAL;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS,
4514,dsh-api-balance,githublogin0101/dsh-api-balance,https://github.com/githublogin0101/dsh-api-balance,43e9439933aaa18dc5f6d70abe6b5a2edbb24a15,ok,full_text_source,medium_risk,21,8,8,36563,7,0,0,7,0,SENSITIVE_DSH;REMOTE_DOWNLOAD,
4515,dsh-api-client,MkaliezZ/dsh-api-client,https://github.com/MkaliezZ/dsh-api-client,6d5529f767d12052e949d89d95329b8be2229260,ok,full_text_source,high_risk,10,10,10,5505,2,0,1,1,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
4516,dsh-api-contract,uckkk/dsh-api-contract,https://github.com/uckkk/dsh-api-contract,a65a69442e4649602fc8372b4c79fe77876c770e,ok,full_text_source,high_risk,14,8,8,25537,2,0,2,0,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE,
4517,dsh-api-cost,CCCq-C/dsh-api-cost,https://github.com/CCCq-C/dsh-api-cost,3da6dfcb78be0121346e02b0d579268dbc164ab5,ok,full_text_source,high_risk,7,9,9,25893,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
4518,dsh-api-key-pool,xiaozhe7772222/dsh-api-key-pool,https://github.com/xiaozhe7772222/dsh-api-key-pool,ce5fbe534d0e7e95c960eddc29e527dd2fd5256c,ok,full_text_source,medium_risk,30,8,8,47872,10,0,0,10,0,SENSITIVE_DSH,
4519,dsh-api-mock,uckkk/dsh-api-mock,https://github.com/uckkk/dsh-api-mock,f05b0d087f2b10250ca0722cbb4e0e73a27e9330,ok,full_text_source,no_obvious_malicious_findings,0,6,6,16622,0,0,0,0,0,,
4520,dsh-api-router-notes,logebyones/dsh-api-router-notes,https://github.com/logebyones/dsh-api-router-notes,f70a6660cbc0aefc8f7ea7aa5ee2b5f2cda510a9,ok,full_text_source,no_obvious_malicious_findings,0,8,8,48500,0,0,0,0,0,,
4521,dsh-api-testgen,uckkk/dsh-api-testgen,https://github.com/uckkk/dsh-api-testgen,afebb8d230416ad35b439b14a34ecc1c784aaa5a,ok,full_text_source,high_risk,14,6,6,18322,2,0,2,0,0,PLUGIN_INSTALL_COMMAND,
4522,dsh-api-tools,Adachi-Hougetsu/dsh-api-tools,https://github.com/Adachi-Hougetsu/dsh-api-tools,bcb5a4d126371ed9181a843dab8ce111b409e547,ok,full_text_source,high_risk,52,108,108,1264470,12,0,4,8,0,SHELL_TRUE;DYNAMIC_EVAL;SENSITIVE_DSH;ARBITRARY_PROCESS,
4523,dsh-api-usage-bar,hurry060215-tech/dsh-api-usage-bar,https://github.com/hurry060215-tech/dsh-api-usage-bar,b7e2b54dae8d8400fd24f55c3b7fcededbdd31d5,ok_partial,partial,high_risk,7,43,41,55113,1,0,1,0,1,PLUGIN_INSTALL_COMMAND,binary_like_files_not_decompiled
4524,dsh-api-usage-monitor,DrFaithinT/dsh-api-usage-monitor,https://github.com/DrFaithinT/dsh-api-usage-monitor,7764654d98412fcc27b26721cf23a3d10e2419b0,ok,full_text_source,high_risk,7,9,9,56725,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
4525,dsh-app,Chen-YiY/dsh-app,https://github.com/Chen-YiY/dsh-app,32f03b740896d9c03b09729daba6443fa11b0f30,ok_partial,partial,high_risk,42,17,11,46102,10,0,3,7,5,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;FILE_DELETE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4526,dsh-app,xwtaidev/dsh-app,https://github.com/xwtaidev/dsh-app,1b173bc57eadb4767a26a13c157396bb3d0f4ea5,ok_partial,partial,high_risk,5666,7400,7363,46451413,1346,32,335,979,29,SENSITIVE_SOURCE_NETWORK_SINK;CHAT_TO_AGENT_WITHOUT_ALLOWLIST;REMOTE_DOWNLOAD_AND_EXECUTION;PERSISTENT_EXECUTION_SURFACE;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;PERSISTENCE_UNIX;AUTO_APPROVAL;SENSITIVE_BROWSER;DYNAMIC_EVAL;PERSISTENCE_WINDOWS;SENSITIVE_SSH;SENSITIVE_DSH;ARBITRARY_PROCESS;REMOTE_DOWNLOAD;FILE_DELETE;HARDCODED_PASSWORD;BIND_ALL_INTERFACES;PATH_USER_INPUT;INSTALL_LIFECYCLE_SCRIPT;CHMOD_WORLD_WRITABLE;GIT_CLONE,symlink_targets_not_followed; binary_like_files_not_decompiled
4527,dsh-app-launcher,TerricSH/dsh-app-launcher,https://github.com/TerricSH/dsh-app-launcher,0b4241e99a6df26c683c3954be0eeab35fdbd6be,ok,full_text_source,no_obvious_malicious_findings,0,6,6,34804,0,0,0,0,0,,
4528,dsh-approval-chime,jyd1230/dsh-approval-chime,https://github.com/jyd1230/dsh-approval-chime,fe5e539bc8c15ec23c5b7004eb4d4198e39bfe0e,ok,full_text_source,medium_risk,33,8,8,23889,11,0,0,11,0,SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
4529,dsh-approval-flow-poc,lasoloryan/dsh-approval-flow-poc,https://github.com/lasoloryan/dsh-approval-flow-poc,3596ccb4831ee8c228087366ba89865ca3933aee,ok,full_text_source,malicious_candidate,51,22,21,98320,14,1,0,13,0,RANSOMWARE_COMMAND;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;HARDCODED_PASSWORD;SENSITIVE_DSH;ARBITRARY_PROCESS,
4530,dsh-approval-mode,NEVSTOP-LAB/dsh-approval-mode,https://github.com/NEVSTOP-LAB/dsh-approval-mode,a2b92a69912f36409a8f5bfc878b784c0e20c762,ok,full_text_source,high_risk,72,14,14,58693,12,0,9,3,0,PLUGIN_INSTALL_COMMAND;AUTO_APPROVAL;REMOTE_DOWNLOAD;ARBITRARY_PROCESS,
4531,dsh-approval-notify,Uknown-wang/dsh-approval-notify,https://github.com/Uknown-wang/dsh-approval-notify,1b515da7b20581afd40e6a096ba93073076c963e,ok,full_text_source,high_risk,27,6,6,12560,5,0,3,2,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS,
4532,dsh-approval-popup,qingfengyu153781-star/dsh-approval-popup,https://github.com/qingfengyu153781-star/dsh-approval-popup,b792fa64f1a2ae0cf19073cf374c88a776a4a97b,ok,full_text_source,high_risk,28,9,9,29093,8,0,1,7,0,AUTO_APPROVAL;SENSITIVE_DSH;ARBITRARY_PROCESS,
4533,dsh-approval-translator,xiyuepcl/dsh-approval-translator,https://github.com/xiyuepcl/dsh-approval-translator,7e6c384695e859ccc013aadf37584913a6c7e75a,ok,full_text_source,high_risk,10,9,9,13647,2,0,1,1,0,AUTO_APPROVAL;SENSITIVE_DSH,
4534,dsh-approve-for-me,Hakunm/dsh-approve-for-me,https://github.com/Hakunm/dsh-approve-for-me,60784bfc53f41afb7befb12f7ce19211ed7b5a2e,ok_partial,partial,high_risk,437,66,63,311762,63,0,62,1,2,PLUGIN_INSTALL_COMMAND;AUTO_APPROVAL;INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
4535,dsh-approve-for-me,shifan3/dsh-approve-for-me,https://github.com/shifan3/dsh-approve-for-me,5f6e15854d251c495a14f37f476459100377194b,ok,full_text_source,malicious_candidate,119,8,8,35683,18,1,14,3,0,RANSOMWARE_COMMAND;AUTO_APPROVAL;PLUGIN_INSTALL_COMMAND;PERSISTENCE_UNIX;FILE_DELETE,
4536,dsh-approve-for-me,wcwplaygitbub/dsh-approve-for-me,https://github.com/wcwplaygitbub/dsh-approve-for-me,da356e8ba8c73c5e9bd400d86305018e68b009e8,ok,full_text_source,high_risk,59,3,3,15154,9,0,8,1,0,AUTO_APPROVAL;SENSITIVE_CLOUD;SHELL_TRUE;SENSITIVE_DSH,
4537,DSH-Aqua-Theme,lcb522/DSH-Aqua-Theme,https://github.com/lcb522/DSH-Aqua-Theme,ecedb6e27813ff86840a91b8c6dc319ffbf2eecf,ok_partial,partial,medium_risk,30,53,49,476492,10,0,0,10,4,SENSITIVE_DSH;REMOTE_DOWNLOAD;GIT_CLONE;FILE_DELETE,binary_like_files_not_decompiled
4538,dsh-arbitrary-host,FairyScript/dsh-arbitrary-host,https://github.com/FairyScript/dsh-arbitrary-host,29d6f3418893f8f0d0ff7a6a5178bf90782135f9,ok,full_text_source,high_risk,70,12,12,67403,18,0,4,14,0,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE;BIND_ALL_INTERFACES,
4539,dsh-archive,imrascal/dsh-archive,https://github.com/imrascal/dsh-archive,a45d8e13bf163c8cfda2338bd6572470181e8dd4,ok,full_text_source,high_risk,29,22,21,169295,7,0,2,5,0,DYNAMIC_EVAL;SENSITIVE_DSH,
4540,dsh-archive-manager,fuzz1og/dsh-archive-manager,https://github.com/fuzz1og/dsh-archive-manager,815b2a35c30f21a87466c0fed183224b3c06de0c,ok,full_text_source,no_obvious_malicious_findings,0,5,5,15546,0,0,0,0,0,,
4541,dsh-archive-manager,LianbinZhou/dsh-archive-manager,https://github.com/LianbinZhou/dsh-archive-manager,fde1632973f55615698424580505368da6a9dfde,ok,full_text_source,medium_risk,3,14,14,53593,1,0,0,1,0,SENSITIVE_DSH,
4542,dsh-archive-manager,Neumannzc/dsh-archive-manager,https://github.com/Neumannzc/dsh-archive-manager,5639ef29201de8e109d076dfa8f4a55a73759a58,ok,full_text_source,high_risk,84,100,98,1101963,21,1,3,17,0,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;AUTO_APPROVAL;SENSITIVE_DSH;REMOTE_DOWNLOAD;HARDCODED_PASSWORD;INSTALL_LIFECYCLE_SCRIPT,
4543,dsh-archive-manager,Ycet/dsh-archive-manager,https://github.com/Ycet/dsh-archive-manager,98985b0830513cb3c6b51bce08d2307fe796f3ba,ok_partial,partial,high_risk,13,8,7,58316,3,0,1,2,1,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,binary_like_files_not_decompiled
4544,dsh-archive-panel,realpkuasule/dsh-archive-panel,https://github.com/realpkuasule/dsh-archive-panel,44a62c30c88a9f248a693999e1677272a7e10036,ok,full_text_source,no_obvious_malicious_findings,0,8,8,53169,0,0,0,0,0,,
4545,dsh-archive-panel,xiaozhiaixue/dsh-archive-panel,https://github.com/xiaozhiaixue/dsh-archive-panel,44a62c30c88a9f248a693999e1677272a7e10036,ok,full_text_source,no_obvious_malicious_findings,0,8,8,53169,0,0,0,0,0,,
4546,dsh-archive-viewer,DimitriLIAN/dsh-archive-viewer,https://github.com/DimitriLIAN/dsh-archive-viewer,c10e2bf7a57fbee5c060eff1eb193e88d7a9f3a2,ok,full_text_source,medium_risk,6,16,15,35471,2,0,0,2,0,INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE,
4547,dsh-archived-list,Yiklek/dsh-archived-list,https://github.com/Yiklek/dsh-archived-list,aa18f726e3c5eea86b0287a4652a3be7bed1d15f,ok,full_text_source,no_obvious_malicious_findings,0,8,7,41972,0,0,0,0,0,,
4548,dsh-archived-sessions,hashdiana/dsh-archived-sessions,https://github.com/hashdiana/dsh-archived-sessions,1a2b9dba8d010858e59ab10f9e6d60e1e9a9efbe,ok,full_text_source,no_obvious_malicious_findings,0,46,45,105473,0,0,0,0,0,,
4549,dsh-archived-sessions,kinomoto-hakage/dsh-archived-sessions,https://github.com/kinomoto-hakage/dsh-archived-sessions,0f75cdd3b4c3411e77be32843495c5900fc85538,ok,full_text_source,medium_risk,39,14,14,95383,13,0,0,13,0,SENSITIVE_DSH;FILE_DELETE,
4550,dsh-archived-sessions,Zalpha263/dsh-archived-sessions,https://github.com/Zalpha263/dsh-archived-sessions,b788f30ab8dc8f3f55c3745cd74d4c989847c772,ok,full_text_source,high_risk,15,7,7,46513,2,1,0,1,0,CHAT_TO_AGENT_WITHOUT_ALLOWLIST;FILE_DELETE,
4551,dsh-archives,chou109/dsh-archives,https://github.com/chou109/dsh-archives,35bf3d2145a97ddd5d8217535263062004eeed1c,ok_partial,partial,medium_risk,6,11,9,60972,2,0,0,2,2,SENSITIVE_DSH,binary_like_files_not_decompiled
4552,dsh-artifact,Jannchie/dsh-artifact,https://github.com/Jannchie/dsh-artifact,1914661837877b91266710b836e3c919d54f7d83,ok_partial,partial,high_risk,39,16,14,89435,9,0,3,6,2,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4553,dsh-artifact,sumarilkkxx/dsh-artifact,https://github.com/sumarilkkxx/dsh-artifact,820a2902471fb280b64a75a4fa4db292c1086bae,ok_partial,partial,malicious_candidate,108,19,14,5506084,17,1,12,4,4,OBFUSCATED_PAYLOAD_EXECUTION;DYNAMIC_EVAL;SHELL_TRUE;SECRET_LOG;PLUGIN_INSTALL_COMMAND;HARDCODED_PASSWORD;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4554,dsh-artifact-preview,nirvanaslash/dsh-artifact-preview,https://github.com/nirvanaslash/dsh-artifact-preview,ae23ec96f05710184024ff771403abb06bde068a,ok,full_text_source,high_risk,28,8,8,45737,4,0,4,0,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE,
4555,dsh-artifacts,zoahdev/dsh-artifacts,https://github.com/zoahdev/dsh-artifacts,80a38a6374319198bd12e0db883a3c328830cfde,ok_partial,partial,high_risk,120,33,28,97005,24,0,12,12,4,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;SENSITIVE_DSH;REMOTE_DOWNLOAD;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4556,dsh-arxiv-search,lixvn888/dsh-arxiv-search,https://github.com/lixvn888/dsh-arxiv-search,b86db883bc54b9071645c7f046a589c25bbacad1,ok,full_text_source,no_obvious_malicious_findings,0,7,7,12256,0,0,0,0,0,,
4557,dsh-asimovbox,cerebrixos-org/dsh-asimovbox,https://github.com/cerebrixos-org/dsh-asimovbox,12d152f0ab06a0523a3d3c824276cb3a3db695c7,ok,full_text_source,medium_risk,33,9,8,12216,11,0,0,11,0,SENSITIVE_DSH;HARDCODED_PASSWORD,
4558,dsh-ask,Me-Maped/dsh-ask,https://github.com/Me-Maped/dsh-ask,e3f0b54f7d7505ad3827af7f6de3ba2f19c42ab0,ok_partial,partial,high_risk,38,21,18,49087,7,1,2,4,2,CHAT_TO_AGENT_WITHOUT_ALLOWLIST;PERSISTENCE_UNIX;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4559,dsh-aspect-ratio,uckkk/dsh-aspect-ratio,https://github.com/uckkk/dsh-aspect-ratio,,empty_repository,none,unavailable,0,0,0,0,0,0,0,0,0,,"fatal: ambiguous argument 'HEAD': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]'
"
4560,dsh-assistant-message-forge,anweat/dsh-assistant-message-forge,https://github.com/anweat/dsh-assistant-message-forge,0f05362ef4cd62733a48efbe39907c11dc5122b1,ok,full_text_source,high_risk,22,23,22,162543,6,0,1,5,0,PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;SENSITIVE_DSH,
4561,dsh-asuka-pet,sHen9Qi/dsh-asuka-pet,https://github.com/sHen9Qi/dsh-asuka-pet,b5548a4f3869810d7cfe51263a3f7261ef265ce4,ok_partial,partial,no_obvious_malicious_findings,0,12,11,117722,0,0,0,0,1,,binary_like_files_not_decompiled
4562,dsh-at,KureKaruna/dsh-at,https://github.com/KureKaruna/dsh-at,612675112d97ced4feb6c7762ff24a8155dfda7e,ok,full_text_source,high_risk,12,6,6,13526,1,1,0,0,0,INSTALL_LIFECYCLE_SCRIPT,
4563,dsh-at-mention,Lan-zk/dsh-at-mention,https://github.com/Lan-zk/dsh-at-mention,a796b1e73af0d3d0bf79edc8999fba4efc3b6359,ok,full_text_source,high_risk,23,39,38,205484,5,0,2,3,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS,
4564,dsh-at-mention,ShiraGawaAnri/dsh-at-mention,https://github.com/ShiraGawaAnri/dsh-at-mention,c044e328cb116be7e43794c5700af4c624489a0c,ok,full_text_source,medium_risk,6,7,7,52564,2,0,0,2,0,ARBITRARY_PROCESS,
4565,dsh-attachment-formats,genusamblyrhynchusbrunooftoul602/dsh-attachment-formats,https://github.com/genusamblyrhynchusbrunooftoul602/dsh-attachment-formats,ebaa8d3729f3057425bb80d91de8d06cd583ef9f,ok,full_text_source,high_risk,133,37,36,343868,35,0,7,28,0,SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;HARDCODED_PASSWORD,
4566,dsh-aurora-skin,breaker505/dsh-aurora-skin,https://github.com/breaker505/dsh-aurora-skin,c594be6d1f505aa0f67ae6ea1d43ddddfc6993a4,ok,full_text_source,no_obvious_malicious_findings,0,9,9,25550,0,0,0,0,0,,
4567,dsh-aurora-theme,seekerwxy/dsh-aurora-theme,https://github.com/seekerwxy/dsh-aurora-theme,3b220e179812a81e60f2d32259bde9262808cd09,ok,full_text_source,no_obvious_malicious_findings,0,6,6,29777,0,0,0,0,0,,
4568,dsh-auth,optttt/dsh-auth,https://github.com/optttt/dsh-auth,bee549d94711249713aeed27f0289c892342dff1,ok,full_text_source,high_risk,42,11,11,60717,10,0,3,7,0,SECRET_LOG;SENSITIVE_DSH;BIND_ALL_INTERFACES;FILE_DELETE,
4569,dsh-auth,radaren/dsh-auth,https://github.com/radaren/dsh-auth,57e012f35ebced9c25327cd09dae3437a48996c6,ok,full_text_source,high_risk,38,11,10,46279,10,0,2,8,0,SHELL_TRUE;SECRET_LOG;BIND_ALL_INTERFACES;INSTALL_LIFECYCLE_SCRIPT;SENSITIVE_DSH;HARDCODED_PASSWORD,
4570,dsh-auth-gate,jiang539/dsh-auth-gate,https://github.com/jiang539/dsh-auth-gate,952c716ab89e21a92336d235516cd4d414cdd24f,ok,full_text_source,high_risk,69,21,20,227664,15,0,6,9,0,SECRET_LOG;SENSITIVE_DSH;HARDCODED_PASSWORD;FILE_DELETE,
4571,dsh-auth-gateway,ghbhiee/dsh-auth-gateway,https://github.com/ghbhiee/dsh-auth-gateway,f4d8e942083ad0fefd185355ab55b3a5634b0396,ok,full_text_source,high_risk,36,13,12,73564,8,0,3,5,0,PERSISTENCE_UNIX;FILE_DELETE,
4572,dsh-auth-proxy,wxyzh/dsh-auth-proxy,https://github.com/wxyzh/dsh-auth-proxy,31fdbb2ad271889cc263718b10617116b8e851dd,ok,full_text_source,high_risk,33,14,13,97312,7,0,3,4,0,PLUGIN_INSTALL_COMMAND;SECRET_LOG;INSTALL_LIFECYCLE_SCRIPT;HARDCODED_PASSWORD,
4573,dsh-auth-tailscale,sperictao/dsh-auth-tailscale,https://github.com/sperictao/dsh-auth-tailscale,ea7ca9fa3db4ef237cb6f9194bb34e4ee3593ada,ok,full_text_source,high_risk,10,17,16,22854,2,0,1,1,0,SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT,
4574,dsh-authorize-app,extension-hunter/dsh-authorize-app,https://github.com/extension-hunter/dsh-authorize-app,cb53a1f8dfc1efe2e752495dfa15d4c9f19a3f60,ok,full_text_source,high_risk,44,10,9,27529,8,0,5,3,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS,
4575,dsh-auto,CH3SH-LC/dsh-auto,https://github.com/CH3SH-LC/dsh-auto,ed45a79b6ae3e2b08c0b8d93f77591683e0e4f00,ok,full_text_source,high_risk,27,29,29,126417,5,0,3,2,0,AUTO_APPROVAL;FILE_DELETE,
4576,dsh-auto-approval,SipengXie2024/dsh-auto-approval,https://github.com/SipengXie2024/dsh-auto-approval,f7894a1f8bb2f3fca3f36ef5ef575e83742fdd9c,ok,full_text_source,high_risk,58,31,30,132426,10,0,7,3,0,AUTO_APPROVAL;FILE_DELETE,
4577,dsh-auto-approval,wangyong1972/dsh-auto-approval,https://github.com/wangyong1972/dsh-auto-approval,7990347d53c4100144cd04c91381d0482894b3fc,ok,full_text_source,high_risk,127,13,13,63387,21,0,16,5,0,AUTO_APPROVAL;SHELL_TRUE;SENSITIVE_SSH;SENSITIVE_DSH;FILE_DELETE,
4578,dsh-auto-approve,Hanihahaha/dsh-auto-approve,https://github.com/Hanihahaha/dsh-auto-approve,446f7fc97f958f16c46f66110f7be88e03692b51,ok,full_text_source,high_risk,91,7,7,14826,13,0,13,0,0,AUTO_APPROVAL;PLUGIN_INSTALL_COMMAND,
4579,dsh-auto-classifier,PAKIKNOWLEDGE/dsh-auto-classifier,https://github.com/PAKIKNOWLEDGE/dsh-auto-classifier,44550f8c38c857b7e05f0440af988fdba486523c,ok,full_text_source,malicious_candidate,206,11,11,256821,36,6,11,19,0,SENSITIVE_SOURCE_NETWORK_SINK;PERSISTENT_EXECUTION_SURFACE;REMOTE_DOWNLOAD_AND_EXECUTION;REMOTE_EXEC_PIPE;RANSOMWARE_COMMAND;PERSISTENCE_UNIX;SHELL_TRUE;AUTO_APPROVAL;DYNAMIC_EVAL;PLUGIN_INSTALL_COMMAND;SECRET_LOG;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;REMOTE_DOWNLOAD;HARDCODED_PASSWORD,
4580,dsh-auto-coding,facai0316/dsh-auto-coding,https://github.com/facai0316/dsh-auto-coding,73d52497ace61458dce891ab20aa04300fc5577f,ok,full_text_source,high_risk,340,163,162,5879891,72,0,31,41,0,SHELL_TRUE;DYNAMIC_EVAL;SECRET_LOG;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS;GIT_CLONE;HARDCODED_PASSWORD;FILE_DELETE,
4581,dsh-auto-compact,wangxiang0605qvq/dsh-auto-compact,https://github.com/wangxiang0605qvq/dsh-auto-compact,3ca7f7877245c8088bd8ca998186e9081949fa5c,ok,full_text_source,no_obvious_malicious_findings,0,5,5,7808,0,0,0,0,0,,
